timeStamp,pred,power
2024-07-12 12:00:00,20.338825,1.26
2024-07-12 12:00:00,20.338825,1.26
2024-07-12 12:00:00,20.338825,1.26
2024-07-12 12:15:00,20.338825,4.17
2024-07-12 12:15:00,20.338825,4.17
2024-07-12 12:15:00,20.338825,4.17
2024-07-12 12:15:00,20.338825,4.17
2024-07-12 12:30:00,20.059578,7.55
2024-07-12 12:30:00,20.059578,7.55
2024-07-12 12:30:00,20.059578,7.55
2024-07-12 12:30:00,20.059578,7.55
2024-07-12 12:45:00,20.059578,8.84
2024-07-12 12:45:00,20.059578,8.84
2024-07-12 12:45:00,20.059578,8.84
2024-07-12 12:45:00,20.059578,8.84
2024-07-12 13:00:00,20.059578,9.62
2024-07-12 13:00:00,20.059578,9.62
2024-07-12 13:00:00,20.140137,9.62
2024-07-12 13:00:00,20.140137,9.62
2024-07-12 13:15:00,22.469704,9.72
2024-07-12 13:15:00,22.469704,9.72
2024-07-12 13:15:00,24.584373,9.72
2024-07-12 13:15:00,24.584373,9.72
2024-07-12 13:30:00,24.584373,6.56
2024-07-12 13:30:00,24.584373,6.56
2024-07-12 13:30:00,24.584373,6.56
2024-07-12 13:30:00,24.584373,6.56
2024-07-12 13:45:00,24.584373,4.23
2024-07-12 13:45:00,24.584373,4.23
2024-07-12 13:45:00,24.584373,4.23
2024-07-12 13:45:00,24.584373,4.23
2024-07-12 14:00:00,24.584373,5.5
2024-07-12 14:00:00,24.584373,5.5
2024-07-12 14:00:00,24.584373,5.5
2024-07-12 14:00:00,24.584373,5.5
2024-07-12 14:15:00,24.584373,5.55
2024-07-12 14:15:00,24.584373,5.55
2024-07-12 14:15:00,24.503813,5.55
2024-07-12 14:15:00,24.503813,5.55
2024-07-12 14:30:00,24.074345,6.85
2024-07-12 14:30:00,24.074345,6.85
2024-07-12 14:30:00,20.09024,6.85
2024-07-12 14:30:00,20.09024,6.85
2024-07-12 14:45:00,20.059578,6.39
2024-07-12 14:45:00,20.059578,6.39
2024-07-12 14:45:00,20.059578,6.39
2024-07-12 14:45:00,20.059578,6.39
2024-07-12 15:00:00,20.059578,5.78
2024-07-12 15:00:00,20.059578,5.78
2024-07-12 15:00:00,20.059578,5.78
2024-07-12 15:00:00,20.059578,5.78
2024-07-12 15:15:00,20.059578,5.84
2024-07-12 15:15:00,20.059578,5.84
2024-07-12 15:15:00,20.059578,5.84
2024-07-12 15:15:00,20.059578,5.84
2024-07-12 15:30:00,20.059578,8.55
2024-07-12 15:30:00,20.059578,8.55
2024-07-12 15:30:00,20.059578,8.55
2024-07-12 15:30:00,20.059578,8.55
